open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,attack_tc,decay_tc,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
8.0,4.0,500.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.9955,0.8662,70.68,651.49,30
8.0,4.0,500.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.9955,0.8662,70.68,651.49,30
8.0,6.0,500.0,100.0,1.0,0.05,0.6,0.2333,7,23,1.0476,0.7702,109.12,701.56,30
8.0,6.0,500.0,250.0,1.0,0.05,0.6,0.2333,7,23,1.0476,0.7702,109.12,701.56,30
8.0,4.0,300.0,100.0,1.0,0.05,0.6,0.2333,7,23,1.0489,0.6389,70.01,705.54,30
8.0,4.0,300.0,250.0,1.0,0.05,0.6,0.2333,7,23,1.0489,0.6389,70.01,705.54,30
10.0,2.0,300.0,100.0,1.0,0.05,0.3,0.2333,7,23,1.117,0.6304,94.24,642.81,30
10.0,2.0,300.0,250.0,1.0,0.05,0.3,0.2333,7,23,1.117,0.6304,94.24,642.81,30
10.0,4.0,300.0,100.0,1.0,0.05,0.6,0.2333,7,23,1.2304,0.5084,101.57,748.87,30
10.0,4.0,300.0,250.0,1.0,0.05,0.6,0.2333,7,23,1.2304,0.5084,101.57,748.87,30
10.0,4.0,300.0,100.0,1.0,0.05,0.3,0.2333,7,23,1.2953,0.5759,94.24,821.02,30
10.0,4.0,300.0,250.0,1.0,0.05,0.3,0.2333,7,23,1.2953,0.5759,94.24,821.02,30
10.0,6.0,500.0,100.0,1.0,0.05,0.3,0.2333,7,23,1.3019,0.7293,94.24,827.68,30
10.0,6.0,500.0,250.0,1.0,0.05,0.3,0.2333,7,23,1.3019,0.7293,94.24,827.68,30
10.0,6.0,300.0,100.0,1.0,0.05,0.3,0.2333,7,23,1.3987,0.5367,94.3,967.42,30
10.0,6.0,300.0,250.0,1.0,0.05,0.3,0.2333,7,23,1.3987,0.5367,94.3,967.42,30
12.0,2.0,500.0,100.0,1.0,0.05,0.3,0.2333,7,23,1.5745,0.7545,51.19,0.0,30
12.0,2.0,500.0,250.0,1.0,0.05,0.3,0.2333,7,23,1.5745,0.7545,51.19,0.0,30
12.0,4.0,500.0,100.0,1.0,0.05,0.3,0.2333,7,23,1.5745,0.7212,51.19,0.0,30
12.0,4.0,500.0,250.0,1.0,0.05,0.3,0.2333,7,23,1.5745,0.7212,51.19,0.0,30
12.0,2.0,500.0,100.0,1.0,0.05,0.6,0.2333,7,23,1.6717,0.6097,51.68,0.0,30
12.0,2.0,500.0,250.0,1.0,0.05,0.6,0.2333,7,23,1.6717,0.6097,51.68,0.0,30
10.0,2.0,800.0,100.0,1.0,0.05,0.3,0.2,6,24,0.7754,1.0794,94.24,301.15,30
10.0,2.0,800.0,250.0,1.0,0.05,0.3,0.2,6,24,0.7754,1.0794,94.24,301.15,30
10.0,2.0,800.0,100.0,1.0,0.05,0.6,0.2,6,24,0.7867,1.0574,101.57,305.15,30
10.0,2.0,800.0,250.0,1.0,0.05,0.6,0.2,6,24,0.7867,1.0574,101.57,305.15,30
10.0,4.0,800.0,100.0,1.0,0.05,0.3,0.2,6,24,0.9807,1.0127,94.24,506.48,30
10.0,4.0,800.0,250.0,1.0,0.05,0.3,0.2,6,24,0.9807,1.0127,94.24,506.48,30
10.0,4.0,800.0,100.0,1.0,0.05,0.6,0.2,6,24,1.0087,0.9847,101.57,527.15,30
10.0,4.0,800.0,250.0,1.0,0.05,0.6,0.2,6,24,1.0087,0.9847,101.57,527.15,30
10.0,2.0,300.0,100.0,1.0,0.05,0.6,0.2,6,24,1.1104,0.6171,101.57,628.81,30
10.0,2.0,300.0,250.0,1.0,0.05,0.6,0.2,6,24,1.1104,0.6171,101.57,628.81,30
10.0,6.0,800.0,100.0,1.0,0.05,0.3,0.2,6,24,1.1194,0.9454,94.24,645.17,30
10.0,6.0,800.0,250.0,1.0,0.05,0.3,0.2,6,24,1.1194,0.9454,94.24,645.17,30
10.0,6.0,800.0,100.0,1.0,0.05,0.6,0.2,6,24,1.1207,0.9161,101.57,639.17,30
10.0,6.0,800.0,250.0,1.0,0.05,0.6,0.2,6,24,1.1207,0.9161,101.57,639.17,30
10.0,4.0,500.0,100.0,1.0,0.05,0.6,0.2,6,24,1.1531,0.7531,101.57,671.49,30
10.0,4.0,500.0,250.0,1.0,0.05,0.6,0.2,6,24,1.1531,0.7531,101.57,671.49,30
10.0,6.0,500.0,100.0,1.0,0.05,0.6,0.2,6,24,1.2885,0.6478,101.57,806.92,30
10.0,6.0,500.0,250.0,1.0,0.05,0.6,0.2,6,24,1.2885,0.6478,101.57,806.92,30
10.0,6.0,300.0,100.0,1.0,0.05,0.6,0.2,6,24,1.4368,0.4535,101.57,973.54,30
10.0,6.0,300.0,250.0,1.0,0.05,0.6,0.2,6,24,1.4368,0.4535,101.57,973.54,30
12.0,2.0,800.0,100.0,1.0,0.05,0.3,0.2,6,24,1.5745,0.9579,51.19,0.0,30
12.0,2.0,800.0,250.0,1.0,0.05,0.3,0.2,6,24,1.5745,0.9579,51.19,0.0,30
12.0,4.0,800.0,100.0,1.0,0.05,0.3,0.2,6,24,1.5745,0.9265,51.19,0.0,30
12.0,4.0,800.0,250.0,1.0,0.05,0.3,0.2,6,24,1.5745,0.9265,51.19,0.0,30
12.0,6.0,800.0,100.0,1.0,0.05,0.3,0.2,6,24,1.5745,0.8832,51.19,0.0,30
12.0,6.0,800.0,250.0,1.0,0.05,0.3,0.2,6,24,1.5745,0.8832,51.19,0.0,30
12.0,2.0,300.0,100.0,1.0,0.05,0.3,0.2,6,24,1.5768,0.5522,51.19,2.33,30
12.0,2.0,300.0,250.0,1.0,0.05,0.3,0.2,6,24,1.5768,0.5522,51.19,2.33,30
12.0,6.0,500.0,100.0,1.0,0.05,0.3,0.2,6,24,1.6137,0.661,51.19,39.2,30
12.0,6.0,500.0,250.0,1.0,0.05,0.3,0.2,6,24,1.6137,0.661,51.19,39.2,30
12.0,4.0,300.0,100.0,1.0,0.05,0.3,0.2,6,24,1.6144,0.5044,51.19,39.85,30
12.0,4.0,300.0,250.0,1.0,0.05,0.3,0.2,6,24,1.6144,0.5044,51.19,39.85,30
12.0,6.0,300.0,100.0,1.0,0.05,0.3,0.2,6,24,1.6665,0.4778,51.25,134.25,30
12.0,6.0,300.0,250.0,1.0,0.05,0.3,0.2,6,24,1.6665,0.4778,51.25,134.25,30
12.0,2.0,800.0,100.0,1.0,0.05,0.6,0.2,6,24,1.6717,0.817,51.68,0.0,30
12.0,2.0,800.0,250.0,1.0,0.05,0.6,0.2,6,24,1.6717,0.817,51.68,0.0,30
12.0,4.0,800.0,100.0,1.0,0.05,0.6,0.2,6,24,1.6717,0.7697,51.68,0.0,30
12.0,4.0,800.0,250.0,1.0,0.05,0.6,0.2,6,24,1.6717,0.7697,51.68,0.0,30
12.0,6.0,800.0,100.0,1.0,0.05,0.6,0.2,6,24,1.6717,0.7183,51.68,0.0,30
12.0,6.0,800.0,250.0,1.0,0.05,0.6,0.2,6,24,1.6717,0.7183,51.68,0.0,30
12.0,2.0,300.0,100.0,1.0,0.05,0.6,0.2,6,24,1.674,0.4293,51.68,2.33,30
12.0,2.0,300.0,250.0,1.0,0.05,0.6,0.2,6,24,1.674,0.4293,51.68,2.33,30
12.0,4.0,500.0,100.0,1.0,0.05,0.6,0.2,6,24,1.674,0.5353,51.68,2.33,30
12.0,4.0,500.0,250.0,1.0,0.05,0.6,0.2,6,24,1.674,0.5353,51.68,2.33,30
12.0,6.0,500.0,100.0,1.0,0.05,0.6,0.2,6,24,1.6787,0.4847,51.68,7.04,30
12.0,6.0,500.0,250.0,1.0,0.05,0.6,0.2,6,24,1.6787,0.4847,51.68,7.04,30
12.0,4.0,300.0,100.0,1.0,0.05,0.6,0.2,6,24,1.6807,0.3853,51.68,8.99,30
12.0,4.0,300.0,250.0,1.0,0.05,0.6,0.2,6,24,1.6807,0.3853,51.68,8.99,30
12.0,6.0,300.0,100.0,1.0,0.05,0.6,0.2,6,24,1.7673,0.3373,51.68,95.66,30
12.0,6.0,300.0,250.0,1.0,0.05,0.6,0.2,6,24,1.7673,0.3373,51.68,95.66,30
6.0,6.0,300.0,100.0,1.0,0.05,0.6,0.1667,5,25,1.0068,0.6701,123.49,1049.49,30
6.0,6.0,300.0,250.0,1.0,0.05,0.6,0.1667,5,25,1.0068,0.6701,123.49,1049.49,30
8.0,6.0,300.0,100.0,1.0,0.05,0.6,0.1667,5,25,1.2875,0.5728,69.41,1019.77,30
8.0,6.0,300.0,250.0,1.0,0.05,0.6,0.1667,5,25,1.2875,0.5728,69.41,1019.77,30
